facility-code,facility-name,province,county,district,division,type,owner,sub-location,description-of-location,constituency,nearest-town,beds,cots,town,job-title-of-in-charge,open-24_hours,open-weekends,operational-status
10110,Difathas_Health_Centre,Central,Kirinyaga,Kirinyaga_South,Mwea,Health_Centre,Ministry_of_Health,Kamunyange,"7kms_from_Embu_town,_off_Embu/NRB_road_in_Difathas_twon_next_to_Difathas_catholic_and_ACK_churches",MWEA,Difathas,5,1,Kerugoya,Clinical_Officer,Y,Y,Operational
13328,Diff_Health_Centre,North_Eastern,Wajir,Wajir_South,Diff,Health_Centre,Ministry_of_Health,Diff,adjacent_to_Diff_primary_school_and_mosque.3kms_from_Diff_Kenya-somalia_border,WAJIR_SOUTH,Habaswein,0,0,Habaswein,Nursing_Officer_in_Charge,N,N,Operational
19210,Digfer_Nursing_Home,North_Eastern,Mandera,Mandera_East,Central,Nursing_Home,Private_Practice_-_Nurse_/_Midwife,Township,,MANDERA_EAST,Township,10,0,,,Y,Y,Operational
14403,Diguna_Dispensary,Rift_Valley,Nandi,Tinderet,Tinderet,Dispensary,Other_Faith_Based,Kimatikei,,TINDERET,Nandi_Hills,0,0,,,N,N,Operational
20779,Diiso_Dispensary,North_Eastern,Garissa,Fafi,Jarajilla,Dispensary,Ministry_of_Health,Fafi,,FAFI,,0,0,,,N,N,Not-Operational
13329,Dilmanyaley_Health_Centre,North_Eastern,Wajir,Habaswein,Habaswein,Health_Centre,Ministry_of_Health,Dilmanyaley,Behind_AP_post_along_Garissa_wajir_road,WAJIR_SOUTH,Dilmanyale_trading_centre,0,0,Habaswein,Nursing_Officer_in_Charge,N,N,Operational
16561,Diplomat_Clinic,Eastern,Meru,Buuri,Timau,Medical_Clinic,Private_Enterprise_(Institution),Kithithina,Located_within_Timau_Town_near_Timau_Post_Office,NORTH_IMENTI,Timau,0,0,,,N,N,Operational
18723,Diplomatic_Medical_Clinic,Eastern,Meru,Imenti_North,Buuri_,Medical_Clinic,Private_Practice_-_Unspecified,,,NORTH_IMENTI,Timau_Market,0,0,Meru,Clinical_Officer,N/A,N/A,Operational
11986,Dirib_Gombo_Dispensary,Eastern,Marsabit,Marsabit,Gadamoji,Dispensary,Kenya_Episcopal_Conference-Catholic_Secretariat,Dirib_Gombo,"Next_to_St.Paul_Secondary,Marsabit",SAKU,Marsabit,2,0,Marsabit,Nursing_Officer_in_Charge,N,N,Operational
16268,Diruma_Dispensary,Nyanza,Migori,Nyatike,Nyatike,Dispensary,Ministry_of_Health,Okenge,Facility_located_near_Okenge_market_centre,NYATIKE,Ndiwa,2,0,Macalder,Nursing_Officer_in_Charge,N,N,Not-Operational
13534,Disciples_of_Mercy_Clinic,Nyanza,Kisumu,Kisumu_East,Winam,Medical_Clinic,Kenya_Episcopal_Conference-Catholic_Secretariat,Konya,,KISUMU_TOWN_EAST,Kisumu,0,0,,,N,N,Operational
17663,Discordant_Couples_of_Kenya_VCT,Nairobi,Nairobi,Kibra,Kibra,VCT_Centre_(Stand-Alone),Non-Governmental_Organizations,Kianda/Ayany,Block_X9_Suite_1A_Ayany_Estate.!st_right_turn_into_Ayany_Estate_through_the_Equity_Bank_entrance.,KIBRA,Toi_Market,0,0,Nairobi,,N,N,Operational
19074,District_Public_Health_Office_(Meru),Eastern,Meru,Imenti_North,Mirigamieru_West,District_Health_Office,Ministry_of_Health,Township,,NORTH_IMENTI,Meru,0,0,Meru,,N/A,N/A,Operational
19109,Divine_Mercy_Catholic_Dispensary,Eastern,Machakos,Masinga,Masinga,Dispensary,Kenya_Episcopal_Conference-Catholic_Secretariat,Ekalakala,Relies_more_on_Farming,MASINGA,Ekalakala,2,2,Ekalakala,Nursing_Officer_in_Charge,N,N,Not-Operational
11308,Divine_Mercy_Dispensary,Coast,Taita_Taveta,Wundanyi,Taveta,Dispensary,Other_Faith_Based,,,TAVETA,,0,0,,,N,N,Operational
11365,Divine_Mercy_Eldoro_(Catholic)_Dispensary,Coast,Taita_Taveta,Taveta,Bomeni,Dispensary,Other_Faith_Based,Eldoro,Eldoro_dispensary_is_the_only_Faith_based_facility_in_Taveta_District_owaned_by_the_catholic_church._It_is_about_2Km_from_Kimorigo_dispensary_,TAVETA,Kimorigho,0,0,Taveta,Nursing_Officer_in_Charge,N,N,Operational
18388,Divine_Mercy_Kariobangi,Nairobi,Nairobi,Embakasi_West,Kariobangi_South,Medical_Clinic,Other_Faith_Based,Kariobangi_South,Kariobangi_south_Next_to_Chief''s_camp,EMBAKASI_WEST,Kariobangi_South,0,0,Buruburu,Nursing_Officer_in_Charge,N,Y,Operational
12351,Divine_Mercy_Kithatu_Dispensary,Eastern,Meru,Imenti_South,Abogeta,Dispensary,Christian_Health_Association_of_Kenya,Kithatu,Along_Chuka-Meru_road_near_Kanyakine_Mkt,SOUTH_IMENTI,Kanyakine_Mkt,0,0,Meru,Nursing_Officer_in_Charge,N,N,Operational
12917,Diwopa_Health_Centre,Nairobi,Nairobi,Embakasi_Central,Embakasi,Health_Centre,Kenya_Episcopal_Conference-Catholic_Secretariat,Kayole,Near_co-op_Bank_Kayole_Branch,EMBAKASI_CENTRAL,Nairobi,32,2,Kayole,Nursing_Officer_in_Charge,Y,Y,Operational
21166,Doctors_Worldwide_Muallafatul_Qulub_Medical_Centre,Coast,Kilifi,Malindi,Malindi,Medical_Clinic,Non-Governmental_Organizations,Kakuyuni,"From_Malindi_Tsavo_road,_take_turning_for_Kakuyuni_Gede_road_and_find_medical_centre_on_the_right_hand_side_after_150metres",MALINDI,Kakuyuni,0,0,Malindi,Clinical_Officer,N,Y,Operational
21174,Doctors_Worldwide_Tembo_Medical_Centre,Nyanza,Migori,Nyatike,Muhuru,Medical_Clinic,Non-Governmental_Organizations,Sumba,On_the_Migori_Muhuru_Road._At_Custom_take_a_right_to_Nyang'wina_and_find_facility_on_left_hand_side_on_the_way_down_to_beach,NYATIKE,Nyang'wina,11,2,Muhuru_Bay,Clinical_Officer,Y,Y,Operational
12918,Dod_Mrs_Dispensary,Nairobi,Nairobi,Dagoretti_North,kilimani,Dispensary,Armed_Forces,,,DAGORETTI_NORTH,Nairobi,9,2,,,N,N,Operational
12919,Dog_Unit_Dispensary_(O_P_Kenya_Police),Nairobi,Nairobi,Langata,Lang'ata,Dispensary,Other_Public_Institution,Mugumoini,Near_St.Mary's_Mission_hospital,LANG'ATA,Otiende_shopping_center,0,0,Nairobi,Nursing_Officer_in_Charge,N,N,Operational
14404,Doldol_Sub_District_Hospital,Rift_Valley,Laikipia,Laikipia_North,Mukogodo,Sub-District_Hospital,Ministry_of_Health,Kurikuri,,LAIKIPIA_EAST,Doldol,10,2,Doldol,Medical_Superintendant,Y,Y,Operational
13535,Dolphil_Nursing_&_Maternity_Home,Nyanza,Siaya,Gem,Yala,Other_Hospital,Christian_Health_Association_of_Kenya,Lihanda,Luanda-_SIaya_Road_about_2_Kilometres_from_Luanda_market,GEM,Luanda_Market,0,0,,Nursing_Officer_in_Charge,Y,Y,Operational
19136,Dom_Spark,Eastern,Meru,Imenti_North,Mirigamieru_West,Eye_Centre,Kenya_Episcopal_Conference-Catholic_Secretariat,Township,,NORTH_IMENTI,Meru_Town,0,0,Meru,,N,N,Operational
10111,Dommy_Medical_Clinic,Central,Kiambu,Limuru,Limuru,Medical_Clinic,Private_Enterprise_(Institution),Bibirioni,,LIMURU,Bibirioni,0,0,LIMURU,,N,N,Operational
10112,Don_Bosco_Catholic_Dispensary,Central,Murang'a,Muranga_South,Makuyu,Dispensary,Kenya_Episcopal_Conference-Catholic_Secretariat,Kimorori,Near_DOS_office_Makuyu.,MARAGWA,Makuyu,0,0,,,N,N,Operational
11987,Don_Bosco_Clinic,Eastern,Embu,Mbeere_North,Siakago,Dispensary,Other_Faith_Based,Siakago,,SIAKAGO,Siakago,0,0,Siakago,,N,N,Operational
10113,Dona_Medical_Clinical,Central,Murang'a,Gatanga,Gatanga,Medical_Clinic,Private_Enterprise_(Institution),Gatanga,,GATANGA,,0,0,,,N,N,Operational
16432,Donyo_Sabuk_Dispensary,Eastern,Machakos,Matungulu,Matungulu,Dispensary,Ministry_of_Health,Matungulu_,Next_to_Donyo_Sabuk_Police_Post,KANGUNDO,Donyo_Sabuk_Market,4,0,Tala,Nursing_Officer_in_Charge,N,N,Operational
11988,Donyo_Sabuk_Nursing_Home,Eastern,Machakos,Matungulu,Matungulu,Nursing_Home,Private_Enterprise_(Institution),Kyanzavi_,Nesxt_to_Donyo_Sabuk_Police_Post,KANGUNDO,Donyo_Sabuk_Market,30,5,,Doctor_In_Charge,Y,Y,Operational
16562,Dorjos_Health_Services,Eastern,Meru,Imenti_North,Miriga_Mieru_West,Medical_Clinic,Private_Enterprise_(Institution),,,NORTH_IMENTI,Meru,0,0,Meru,Clinical_Officer,N,N,Operational
16563,Dorjos_Laboratory,Eastern,Meru,Imenti_North,Miriga_Mieru_West,Laboratory_(Stand-alone),Private_Enterprise_(Institution),,,NORTH_IMENTI,Meru,0,0,,,N,N,Operational
12921,Dorkcare_Nursing_Home,Nairobi,Nairobi,Kamukunji,Eastleigh_North,Nursing_Home,Private_Enterprise_(Institution),,Garrisa_Lodge_Market,KAMUKUNJI,"Nairobi,Eastleigh",9,0,Nairobi,Doctor_In_Charge,Y,Y,Operational
20529,Doulos_Youth_Friendly_And_VCT_(KCC),Nairobi,Nairobi,Embakasi_West,Kariobangi_South,VCT_Centre_(Stand-Alone),Other_Faith_Based,KCC,"Along_kandundo_road,KCCvillage_at_deliverance_church",EMBAKASI_WEST,Kariobangi_South,0,0,Nairobi,Nursing_Officer_in_Charge,N,Y,Operational
10116,Dr_A_P_Gupta_Radiological_Clinic,Central,Nyeri,Nyeri_Central,Municipality,Radiology_Unit,Private_Enterprise_(Institution),Majengo,Near_Samrat_Supermarket,NYERI_TOWN,Nyeri_Town,0,0,Nyeri,Medical_Superintendant,N,N,Operational
11310,Dr_Aa_Kibwana_Clinic,Coast,Mombasa,Mvita,Island,Medical_Clinic,Private_Enterprise_(Institution),Tononoka,,MVITA,Mombasa,0,0,,,N,N,Operational
10117,Dr_Ajay_Chyaniyara_Medical_Clinic,Central,Nyeri,Nyeri_Central,Municipality,Medical_Clinic,Private_Practice_-_Medical_Specialist,Majengo,,NYERI_TOWN,Nyeri_Town,0,0,Nyeri,,N,N,Operational
19674,Dr_Akoto_Mc,Rift_Valley,Trans_Nzoia,Trans_Nzoia_West,Central,Not_in_List,Private_Practice_-_Medical_Specialist,Milimani,Situated_at_Mt_Elgon_(_Kitale_District_Annex)_Hospital_Grounds,SABOTI,Kitale,0,0,Kitale,Doctor_In_Charge,N,Y,Operational
14405,Dr_Aluvaala_Medical_Clinic,Rift_Valley,Nakuru,Nakuru,Municipality,Medical_Clinic,Private_Practice_-_Medical_Specialist,Viwanda,gitwamba_building,NAKURU_TOWN,Nakuru_Town,0,0,Nakuru,Doctor_In_Charge,N,Y,Operational
16243,Dr_Amardeep_Singh_Clinic,Eastern,Embu,Manyatta,Central,Medical_Clinic,Private_Practice_-_General_Practitioner,Dallas/_Stadium,,MANYATTA,Embu,0,0,Embu,,N,N,Operational
11312,Dr_Ambeva_Clinic,Coast,Mombasa,Mvita,Island,Medical_Clinic,Private_Practice_-_Unspecified,Kizingo,,MVITA,Mombasa,0,0,,,N,N,Operational
14406,Dr_Arthur_(PCEA)_Dispensary,Rift_Valley,Nakuru,Nakuru,Municipality,Dispensary,Christian_Health_Association_of_Kenya,Afraha,near_the_Nakuru_National_park_main_gate,NAKURU_TOWN,Nakuru_Town,0,0,Nakuru,,N,N,Not-Operational
19559,Dr_Ashwin_Clinic,Nairobi,Nairobi,Starehe,central,Medical_Clinic,Private_Practice_-_General_Practitioner,Central,Loita_street,STAREHE,CBD,0,0,,,N,Y,Operational
11313,Dr_Awimbo_E_Clinic,Coast,Mombasa,Mvita,Island,Medical_Clinic,Private_Practice_-_Unspecified,Kizingo,,MVITA,Mombasa,0,0,Mombasa,Doctor_In_Charge,N,N,Operational
12924,Dr_Aziz_Mohamed_Medical_Clinic,Nairobi,Nairobi,Dagoretti_North,kilimani,Medical_Clinic,Private_Practice_-_Unspecified,,,DAGORETTI_NORTH,Nairobi,0,0,,,N,N,Operational
11140,Dr_B_K_Njuguna,Central,Kirinyaga,Kirinyaga_Central,Central,Medical_Clinic,Private_Practice_-_Medical_Specialist,Kaguyu,opposite_kerugoya_district_hospital_behind_family_pharmacy,KERUGOYA/KUTUS,Kerugoya,0,0,Kerugoya,Medical_Superintendant,N,N,Operational
20552,Dr_B.K.Kariuki,Rift_Valley,Nakuru,Nakuru,Nakuru_East,Medical_Clinic,Private_Practice_-_Medical_Specialist,Nakuru_Town,Next_to_Family_Bank,NAKURU_TOWN,Next_to_Family_Bank,0,0,Nakuru,Medical_Superintendant,N,Y,Operational
20553,Dr_Babu_Bora_clinic,Rift_Valley,Nakuru,Nakuru,Nakuru_East,Medical_Clinic,Private_Practice_-_Medical_Specialist,Biashara,At_Gatehouse_,NAKURU_TOWN,Gate_House_Mburu_Gichua_Road,0,0,Nakuru,Medical_Superintendant,N,Y,Operational
20086,Dr_Barnados_House_clinic,Nairobi,Nairobi,Langata,Lang'ata,Medical_Clinic,Kenya_Episcopal_Conference-Catholic_Secretariat,Mugumoini,Opposite_Wilson_Airport,LANG'ATA,Nairobi_West,0,0,Nairobi,Nursing_Officer_in_Charge,N,Y,Operational
11314,Dr_Bernad_M_Oduor_Clinic,Coast,Kilifi,Malindi,Malindi,Medical_Clinic,Private_Practice_-_Unspecified,Barani,Along_Jamhuri_road(street),MALINDI,Malindi,0,0,Malindi,Doctor_In_Charge,N,Y,Operational
11316,Dr_Chamia_Clinic,Coast,Mombasa,Mvita,Island,Medical_Clinic,Private_Practice_-_Unspecified,Kizingo,,MVITA,Mombasa,0,0,,,N,N,Operational
19418,Dr_Chaundry_Dental_Services_(Nairobi),Nairobi,Nairobi,Starehe,Central,Medical_Clinic,Private_Practice_-_Unspecified,Central,Located_along_Muranga_Rd(opposite_Meridian_Hotel),STAREHE,,0,0,,Doctor_In_Charge,N,Y,Operational
19564,Dr_David_Chew_Clinic,Nairobi,Nairobi,Starehe,central,Medical_Clinic,Private_Practice_-_Medical_Specialist,Central,Kimathi_Street,STAREHE,City_Market,0,0,,,N,Y,Operational
11318,Dr_Dhanji_Clinic,Coast,Mombasa,Mvita,Island,Medical_Clinic,Private_Practice_-_Unspecified,Majengo,,MVITA,Mombasa,0,0,Mombasa,,N,N,Operational
11319,Dr_Dhutia_Clinic,Coast,Mombasa,Kisauni,Kisauni,Medical_Clinic,Private_Practice_-_Unspecified,Kisauni,,KISAUNI,Mombasa,0,0,Mombasa,,N,N,Operational
11320,Dr_Dosajee_Medical_Clinic,Coast,Kilifi,Malindi,Malindi,Medical_Clinic,Private_Practice_-_Unspecified,Barani,Situated_next_to_Palm_land_Pharmacy,MALINDI,Malindi,0,0,Malindi,Doctor_In_Charge,N,N,Operational
11321,Dr_Dz_Shaudia_Clinic,Coast,Kilifi,Malindi,Malindi,Medical_Clinic,Private_Practice_-_Unspecified,Barani,Situated_just_after_the_Malindi_round_about,MALINDI,Malindi,0,0,Malindi,Doctor_In_Charge,N,N,Not-Operational
10119,Dr_E_K_Ritho_Paediatric_Clinic,Central,Nyeri,Nyeri_Central,Municipality,Medical_Clinic,Private_Practice_-_Medical_Specialist,Majengo,,NYERI_TOWN,Nyeri_Town,0,0,Nyeri,,N,N,Operational
10120,Dr_E_Kanyi_Dental_Clinic,Central,Nyeri,Nyeri_Central,Municipality,Dental_Clinic,Private_Enterprise_(Institution),Majengo,,NYERI_TOWN,Nyeri_Town,0,0,Nyeri,,N,N,Operational
19565,Dr_Eliud_Njuguna_(Parklands),Nairobi,Nairobi,Westlands,Parklands,Medical_Clinic,Private_Practice_-_Medical_Specialist,,,WESTLANDS,,0,0,,,Y,Y,Operational
18003,Dr_Eshtera_Clinic,Nyanza,Homa_Bay,Homa_Bay,Asego,Medical_Clinic,Private_Practice_-_General_Practitioner,Homa_bay_Town,,RANGWE,Homa_bay,0,0,,Doctor_In_Charge,N,Y,Operational
19851,Dr_F_Kanyingi_Medical_Clinic,Central,Nyeri,Nyeri_Central,,Medical_Clinic,Private_Practice_-_Medical_Specialist,,,NYERI_TOWN,,0,0,,,N,N,Operational
18778,Dr_Florence_Murila_(Ngong_Road),Nairobi,Nairobi,Dagoretti_North,Kilimani,Medical_Clinic,Private_Practice_-_Medical_Specialist,Kilimani,Along_Ngong_road_between_Coptic_Hospital_and_Baptist_Church_at_Bemuda_Plaza,DAGORETTI_NORTH,Nairobi,0,0,Nairobi,,N,Y,Operational
17235,Dr_G_Muhiu_Clinic,Central,Murang'a,Kiharu,KIHARU,Medical_Clinic,Private_Practice_-_Medical_Specialist,TOWNSHIP,Mwalimu_House_along_uhuru_highway_opposite_muranga_teachers_SACCO,KIHARU,MURANGA_TOWN,0,0,Murang'a,Doctor_In_Charge,N,Y,Operational
12922,Dr_Gachare_Medical_Clinic,Nairobi,Nairobi,Dagoretti_North,Kilimani,Medical_Clinic,Private_Enterprise_(Institution),,,DAGORETTI_NORTH,Nairobi,0,0,,,N,N,Operational
14408,Dr_Gacheru_Clinic,Rift_Valley,Laikipia,Laikipia_East,Central,Medical_Clinic,Private_Practice_-_Unspecified,Majengo,Situated_at_Buttson_Complex_Building_Opposite_Nanyuki_Main_Buspark,LAIKIPIA_EAST,Nanyuki,0,0,,Doctor_In_Charge,N,N,Operational
10121,Dr_Gachiri,Central,Kiambu,Thika_West,Thika_Municipality,Medical_Clinic,Private_Practice_-_Medical_Specialist,Biashara,"located_in_Thika_arcade_building,_5th_floor",JUJA,Thika,0,0,,,N,N,Operational
11324,Dr_Gathuo_Clinic,Coast,Mombasa,Mvita,Island,Medical_Clinic,Private_Practice_-_Unspecified,Ganjoni,,MVITA,Mombasa,0,0,,,N,N,Operational
19425,Dr_George_Munene_Medical_Clinic,Nairobi,Nairobi,Starehe,Central,Medical_Clinic,Private_Practice_-_General_Practitioner,Central,Located_at_Hazina_Towers(1st_Flr),STAREHE,City_Market,0,0,,Doctor_In_Charge,N,N,Operational
19567,Dr_Gichuru_Mwangi,Nairobi,Nairobi,Westlands,Parklands,Medical_Clinic,Private_Practice_-_Medical_Specialist,Parklands,,WESTLANDS,,0,0,,Doctor_In_Charge,N,Y,Operational
11325,Dr_Gikandi_Clinic,Coast,Mombasa,Mvita,Island,Medical_Clinic,Private_Practice_-_Unspecified,Ganjoni,Agakhan_doctors_plaza,MVITA,Mombasa,0,0,Mombasa,Doctor_In_Charge,N,N,Operational
11326,Dr_Gitah_Shah_Clinic,Coast,Mombasa,Mvita,Island,Medical_Clinic,Private_Practice_-_Unspecified,Kizingo,,MVITA,Mombasa,0,0,,,N,N,Operational
11327,Dr_Gupta_Clinic,Coast,Mombasa,Mvita,Island,Medical_Clinic,Private_Enterprise_(Institution),Kizingo,,MVITA,Mombasa,0,0,,,N,N,Operational
11328,Dr_Hassannali_Clinic,Coast,Mombasa,Mvita,Island,Medical_Clinic,Private_Enterprise_(Institution),Kizingo,,MVITA,Mombasa,0,0,,,N,N,Operational
19563,Dr_Henry_Abwao,Nairobi,Nairobi,Westlands,Parklands,Medical_Clinic,Private_Practice_-_Medical_Specialist,,,WESTLANDS,,0,0,,,N,Y,Operational
19783,Dr_Il_Muturi_Clinic,Central,Nyeri,Nyeri_Central,,Medical_Clinic,Private_Practice_-_Medical_Specialist,,,NYERI_TOWN,,0,0,,,N,N,Operational
18807,Dr_Irimu_Medical_Clinic,Nairobi,Nairobi,Kibra,Woodley,Medical_Clinic,Private_Practice_-_General_Practitioner,Golfcourse,,KIBRA,APA_Arcade_,0,0,Nairobi,Hospital_Director,N,N,Operational
10122,Dr_Irungu_Mwangi_Dermatology_Clinic,Central,Nyeri,Nyeri_Central,Municipality,Medical_Clinic,Private_Practice_-_Medical_Specialist,Majengo,,NYERI_TOWN,Nyeri_Town,0,0,Nyeri,,N,N,Operational
19961,Dr_J_A_Alouch,Nairobi,Nairobi,Dagoretti_North,Kilimani,Medical_Clinic,Private_Enterprise_(Institution),,,DAGORETTI_NORTH,,0,0,,,N,Y,Operational
11329,Dr_J_B_Wasuna,Coast,Mombasa,Mvita,Island,Medical_Clinic,Private_Practice_-_Unspecified,Kizingo,,MVITA,Mombasa,0,0,Mombasa,,N,N,Operational
17292,Dr_J_K_Kimani,Central,Kirinyaga,Kirinyaga_Central,Central,Medical_Clinic,Private_Practice_-_Medical_Specialist,Kerugoya,Behind_family_pharmacy,KERUGOYA/KUTUS,Kerugoya_town,0,0,Kerugoya,Medical_Superintendant,N,N,Operational
19522,Dr_J_L_Amugugaba_Clinic_(Nairobi),Nairobi,Nairobi,Starehe,Central,Medical_Clinic,Private_Practice_-_General_Practitioner,Central,In_CBD,STAREHE,City_Market,0,0,,,N,N,Operational
19687,Dr_James_Murgor_Mc,Rift_Valley,Trans_Nzoia,Trans_Nzoia_West,Central,Medical_Clinic,Private_Practice_-_Medical_Specialist,Kipsongo,Within_Kitale_town_near_former_Kitale_Municipal_hall_at_Shell_Petrol_Station_area,SABOTI,Within_Kitale_town,0,0,Kitale,Doctor_In_Charge,N,Y,Operational
19468,Dr_Jemmah_&_Nyawange_Med_Clinic,Nairobi,Nairobi,Starehe,central,Medical_Clinic,Private_Practice_-_General_Practitioner,Central,Located_at_Afya_Centre,STAREHE,,0,0,,Doctor_In_Charge,N,N,Operational
10124,Dr_Juma_Clinic,Central,Nyeri,Mathira_East,Mathira,Medical_Clinic,Private_Practice_-_Medical_Specialist,,,MATHIRA,Karatina,0,0,Karatina,,N,N,Operational
11331,Dr_K_K_Vora_Clinic,Coast,Mombasa,Mvita,Island,Medical_Clinic,Private_Practice_-_Unspecified,Kizingo,,MVITA,Mombasa,0,0,,,N,N,Operational
11332,Dr_Kaguta_Clinic,Coast,Mombasa,Mvita,Island,Medical_Clinic,Private_Practice_-_Unspecified,Kizingo,,MVITA,Mombasa,0,0,,,N,N,Operational
14409,Dr_Kalyas_Clinic,Rift_Valley,Nakuru,Nakuru,Municipality,Medical_Clinic,Private_Practice_-_Medical_Specialist,Viwanda,CK_BUILDING,NAKURU_TOWN,Nakuru_Town,0,0,Nakuru,Doctor_In_Charge,N,Y,Operational
11333,Dr_Kamande_Clinic,Coast,Mombasa,Mvita,Island,Medical_Clinic,Private_Practice_-_Unspecified,Kizingo,,MVITA,Mombasa,0,0,,,N,N,Operational
11334,Dr_Kandwalla_Clinic,Coast,Mombasa,Mvita,Island,Medical_Clinic,Private_Practice_-_Unspecified,Kizingo,,MVITA,Mombasa,0,0,,,N,N,Operational
10125,Dr_Kanina_B_K_Urology_Clinic,Central,Nyeri,Nyeri_Central,Municipality,Medical_Clinic,Private_Practice_-_Medical_Specialist,Majengo,Neighbouring_G4S_Security_Services_and_Consolidated_Bank_Nyeri,NYERI_TOWN,Nyeri_Town,0,0,Nyeri,Doctor_In_Charge,N,N,Operational
14410,Dr_Kanyiri_Dental_Clinic,Rift_Valley,Laikipia,Laikipia_East,Central,Medical_Clinic,Private_Practice_-_Unspecified,Majengo,,LAIKIPIA_EAST,Nanyuki,0,0,,Doctor_In_Charge,N,N,Not-Operational
14411,Dr_Karania_Medical_Clinic,Rift_Valley,Nakuru,Nakuru,Municipality,Medical_Clinic,Private_Practice_-_General_Practitioner,Viwanda,Next_to_main_stage_Nakuru,NAKURU_TOWN,Nakuru_Town,0,0,Nakuru,Doctor_In_Charge,N,Y,Operational
11335,Dr_Karima_Clinic,Coast,Mombasa,Mvita,Island,Medical_Clinic,Private_Practice_-_Unspecified,Kizingo,,MVITA,Mombasa,0,0,,,N,N,Operational
10126,Dr_Kariuki,Central,Kiambu,Thika_West,Thika_Municipality,Medical_Clinic,Private_Practice_-_Unspecified,Biashara,,JUJA,,0,0,,,N,N,Operational
10127,Dr_Kariuki_N_M_Psychiatric_Clinic,Central,Nyeri,Nyeri_Central,Municipality,Medical_Clinic,Private_Practice_-_Medical_Specialist,Majengo,,NYERI_TOWN,Nyeri_Town,0,0,Nyeri,,N,N,Operational
11336,Dr_Kariuki_R_F_Clinic,Coast,Mombasa,Mvita,Island,Medical_Clinic,Private_Practice_-_Unspecified,Kizingo,,MVITA,Mombasa,0,0,Mombasa,,N,N,Operational
19690,Dr_Karuu_Mc,Rift_Valley,Trans_Nzoia,Trans_Nzoia_West,Centra_l(Municipality),Medical_Clinic,Private_Practice_-_General_Practitioner,Mitume,Situated_within_Kitale_town_next_to_the_main_bus_station_behind_Saboti_Stores_shop,SABOTI,Within_Kitale_town,0,0,Kitale,Doctor_In_Charge,N,Y,Operational
16579,Imani_Medical_Clinic,Eastern,Meru,Buuri,Buuri,Medical_Clinic,Private_Enterprise_(Institution),Kiirua,,NORTH_IMENTI,Meru,0,0,Meru,,N,N,Operational
19286,Imani_Medical_Clinic_(_Mathare_A_4),Nairobi,Nairobi,Roysambu,Roysambu,Medical_Clinic,Private_Practice_-_General_Practitioner,Utalii,Thika_road_Just_behind_KCA_University,ROYSAMBU,Just_behind_KCA_University,0,0,,Nursing_Officer_in_Charge,N,Y,Operational
10345,Imani_Medical_Clinic_(Kiambu_West),Central,Kiambu,Limuru,Limuru,Medical_Clinic,Private_Practice_-_Nurse_/_Midwife,Limuru,"Directly_opposite_Rongai_Supermarkets,_Limuru",LIMURU,Limuru,1,3,Limuru,Nursing_Officer_in_Charge,N,Y,Operational
10347,Imani_Medical_Clinic_(Muranga_North),Central,Murang'a,Kiharu,Kiharu,Medical_Clinic,Private_Enterprise_(Institution),Mugeka,,KIHARU,Muranga,0,0,Murang'A,,N,N,Operational
19808,Imani_Medical_Clinic_(Nyandarua),Central,Nyandarua,Kinangop,Magumu,Medical_Clinic,Private_Practice_-_Nurse_/_Midwife,Rwanyambo,,KINANGOP,Rwanyabo_,0,0,,Nursing_Officer_in_Charge,N,Y,Operational
10348,Imani_Medical_Clinic_(Nyeri_South),Central,Nyeri,Tetu,Tetu,Medical_Clinic,Private_Practice_-_Nurse_/_Midwife,Gathuthi,,TETU,Mukarara,0,0,Nyeri,,N,N,Operational
16752,Imani_Medical_Clinic_(Ruiru),Central,Kiambu,Ruiru,Ruiru,Medical_Clinic,Private_Practice_-_Nurse_/_Midwife,Gitothua,In_Wataalam_Estate_-_Elshaddai_House,JUJA,Ruiru_Town,0,0,Limuru,Nursing_Officer_in_Charge,N,N,Operational
19193,Imani_Medical_Clinic_Yatta,Eastern,Machakos,Yatta,,Medical_Clinic,Private_Practice_-_Nurse_/_Midwife,,,YATTA,,1,1,,,N,Y,Operational
17885,Imani_Medical_Services,Coast,Kilifi,Malindi,Malindi,Medical_Clinic,Private_Practice_-_Clinical_Officer,Malindi,malindi-barani-kisumu_ndogo,MALINDI,Kisumu_Ndogo,0,0,Malindi,Clinical_Officer,Y,Y,Operational
12089,Imani_Yako_Medical_Clinic,Eastern,Machakos,Mwala,Yathui,Medical_Clinic,Private_Practice_-_Nurse_/_Midwife,Wamunyu,,MWALA,Wamunyu,5,0,Wamunyu,,N,N,Operational
18294,Imani_Yako_Medical_Clinic_(Joska),Eastern,Machakos,Matungulu,Matungulu,Medical_Clinic,Private_Practice_-_Nurse_/_Midwife,Joska,,KANGUNDO,Joska_Shopping_Centre,2,0,,Nursing_Officer_in_Charge,N,Y,Operational
17685,Imara_Health_Centre,Nairobi,Nairobi,Embakasi_South,Embakasi,Health_Centre,Christian_Health_Association_of_Kenya,Mukuru_Kwa_Njenga,Near_Mukuru_Aa_Offices_Opposite_New_MUkuru_Health_Centre,EMBAKASI_SOUTH,Nairobi,6,1,Nairobi,Nursing_Officer_in_Charge,Y,Y,Operational
